movie_id,user_id,rating
tt0088763,Chrysanthepop,
tt0088763,Anonymous_Maxine,10
tt0088763,mm-39,10
tt0088763,ivo-cobra8,10
tt0088763,george.schmidt,
tt0088763,gavin6942,9
tt0088763,Leofwine_draca,10
tt0088763,Big Movie Fan,
tt0088763,Sleepin_Dragon,10
tt0088763,BA_Harrison,10
tt0088763,hannahsutcliffe,10
tt0088763,Smells_Like_Cheese,10
tt0088763,ad-17,9
tt0088763,Angry_Arguer,10
tt0088763,ironhorse_iv,9
tt0088763,onetrickpony-97192,10
tt0088763,Kirpianuscus,
tt0088763,tfrizzell,
tt0088763,SmileysWorld,10
tt0088763,James-392,
tt0088763,DMP-2,10
tt0088763,mjw2305,9
tt0088763,hitchcockthelegend,10
tt0088763,spyder7,9
tt0172495,hitchcockthelegend,10
tt0172495,mahmus,8
tt0172495,ajkbiotech,10
tt0172495,nathanmanson,8
tt0172495,MrHeraclius,
tt0172495,Sleepin_Dragon,10
tt0172495,TheLittleSongbird,9
tt0172495,david-meldrum,8
tt0172495,jaredpahl,9
tt0172495,ccthemovieman-1,8
tt0172495,allicouldbe,10
tt0172495,kbuttstadt,10
tt0172495,marianstelian,10
tt0172495,shoktart,10
tt0172495,moondoggy88,
tt0172495,Leofwine_draca,9
tt0172495,paulyb,
tt0172495,Russell_,10
tt0172495,angelo-29,10
tt0172495,gregatory,10
tt0172495,Lady_Targaryen,10
tt0172495,bkoganbing,8
tt0172495,ravenclaw_girlrules,10
tt0172495,copperccso,
tt0172495,sddavis63,7
tt0482571,ccthemovieman-1,10
tt0482571,NpMoviez,10
tt0482571,murtaza_mma,10
tt0482571,DICK STEEL,10
tt0482571,iohefy-2,9
tt0482571,gavin6942,10
tt0482571,Horst_In_Translation,8
tt0482571,Hitchcoc,10
tt0482571,SnoopyStyle,9
tt0482571,Flagrant-Baronessa,9
tt0482571,Surecure,8
tt0482571,auuwws,9
tt0482571,wordmonkey,8
tt0482571,lee_eisenberg,8
tt0482571,InigoMontoya1389,10
tt0482571,UrbanFilmCritic,
tt0482571,ma-cortes,8
tt0482571,ElMaruecan82,7
tt0482571,orko_dutta,8
tt0482571,FeastMode,10
tt0482571,claudio_carvalho,9
tt0482571,Kirpianuscus,
tt0482571,classicsoncall,8
tt0482571,AlsExGal,10
tt0482571,harrylosborne,7
tt0078748,Sleepin_Dragon,10
tt0078748,gogoschka-1,10
tt0078748,Fella_shibby,9
tt0078748,ivo-cobra8,10
tt0078748,zetes,10
tt0078748,bob the moo,
tt0078748,deepfrieddodo,10
tt0078748,hellholehorror,10
tt0078748,Infofreak,
tt0078748,BroadswordCallinDannyBoy,10
tt0078748,WalterFrith,
tt0078748,Xstal,9
tt0078748,gftbiloxi,10
tt0078748,bretttaylor-04022,10
tt0078748,a-alexander119,10
tt0078748,BrandtSponseller,10
tt0078748,maryolalov,9
tt0078748,Anonymous_Maxine,10
tt0078748,chrishn,9
tt0078748,ma-cortes,9
tt0078748,Patuquitos,10
tt0078748,neil-douglas2010,9
tt0078748,shortround8391,10
tt0078748,nycritic,10
tt0078748,dworldeater,10
tt0034583,slokes,10
tt0034583,Jaymay,10
tt0034583,bkoganbing,10
tt0034583,kdryan,10
tt0034583,ElMaruecan82,10
tt0034583,smatysia,10
tt0034583,Doylenf,
tt0034583,Dockelektro,10
tt0034583,Snow Leopard,
tt0034583,planktonrules,10
tt0034583,Lechuguilla,
tt0034583,Sober-Friend,10
tt0034583,gpeevers,10
tt0034583,TheLittleSongbird,10
tt0034583,jwpeel-1,
tt0034583,Nazi_Fighter_David,10
tt0034583,secondtake,10
tt0034583,gigan-92,10
tt0034583,Danimal-7,10
tt0034583,RWiggum,10
tt0034583,Steffi_P,10
tt0034583,Sleepin_Dragon,10
tt0034583,tyson-hunsaker,10
tt0034583,Prabhuraj,10
tt0034583,mryerson,
tt0110357,Smells_Like_Cheese,10
tt0110357,Quinoa1984,10
tt0110357,claudonio,10
tt0110357,Special-K88,
tt0110357,tfrizzell,
tt0110357,movieguy1021,9
tt0110357,MrHeraclius,
tt0110357,gdswalia,10
tt0110357,chadgeri,10
tt0110357,TheLittleSongbird,10
tt0110357,kaydrelia,10
tt0110357,Maintenance_Guys,
tt0110357,moviesleuth2,10
tt0110357,David_l_s,10
tt0110357,suicune_tudor,10
tt0110357,Lady_Targaryen,10
tt0110357,Hitchcoc,9
tt0110357,Tweekums,10
tt0110357,thediggens,9
tt0110357,Dontcallmekeys,10
tt0110357,miadarlingtxn,9
tt0110357,OllieSuave-007,8
tt0110357,dipto31121978,10
tt0110357,bblack1-699-968577,9
tt0110357,masonsaul,10
tt0120586,Boba_Fett1138,10
tt0120586,behbehseta,10
tt0120586,alexkolokotronis,10
tt0120586,classicsoncall,9
tt0120586,seventhsamurai1954,10
tt0120586,Smells_Like_Cheese,10
tt0120586,Anonymous_Maxine,10
tt0120586,Leofwine_draca,8
tt0120586,exa56,10
tt0120586,mark.waltz,10
tt0120586,SnoopyStyle,9
tt0120586,Hitchcoc,10
tt0120586,MovieAddict2016,8
tt0120586,rajatdahiyax,9
tt0120586,bob the moo,
tt0120586,Movie_Buff_Brad,10
tt0120586,damianphelps,8
tt0120586,Lady_Targaryen,9
tt0120586,DanielStephens1988,9
tt0120586,lisa-13121,10
tt0120586,jmchnwth,10
tt0120586,planktonrules,9
tt0120586,Ari-21,10
tt0120586,xiaoli7377,9
tt0120586,KoRnNut-2,10
tt0253474,Smells_Like_Cheese,10
tt0253474,baumer,
tt0253474,Fella_shibby,10
tt0253474,FilmOtaku,8
tt0253474,jotix100,10
tt0253474,Quinoa1984,10
tt0253474,classicsoncall,10
tt0253474,dtb,10
tt0253474,Nazi_Fighter_David,10
tt0253474,baba44713,9
tt0253474,Xanan,10
tt0253474,Leofwine_draca,9
tt0253474,Hitchcoc,10
tt0253474,ashcoounter,9
tt0253474,rmax304823,8
tt0253474,johnharapa,10
tt0253474,KineticSeoul,7
tt0253474,csab-39797,10
tt0253474,Xstal,7
tt0253474,Buddy-51,
tt0253474,ma-cortes,8
tt0253474,dbdumonteil,10
tt0253474,orangeisthenewawesome,10
tt0253474,zetes,8
tt0253474,Sleepin_Dragon,10
tt0114814,dbdumonteil,10
tt0114814,Hitchcoc,9
tt0114814,Infofreak,
tt0114814,thinker1691,9
tt0114814,briancham1994,6
tt0114814,TIDQ,10
tt0114814,Agent10,10
tt0114814,tfrizzell,
tt0114814,illbebackreviews,8
tt0114814,bob the moo,
tt0114814,bandw,6
tt0114814,mstomaso,10
tt0114814,KissEnglishPasto,10
tt0114814,SnoopyStyle,10
tt0114814,chucknorrisfacts,
tt0114814,tjowen,
tt0114814,MovieAddict2016,8
tt0114814,Li_85,10
tt0114814,Vishal_s_kumar,10
tt0114814,scaevola,6
tt0114814,Slarkshark,8
tt0114814,hitchcockthelegend,10
tt0114814,TheLittleSongbird,10
tt0114814,TheShape_UK,
tt0114814,claudio_carvalho,9
tt0054215,telegonus,10
tt0054215,AlsExGal,10
tt0054215,ccthemovieman-1,10
tt0054215,slokes,10
tt0054215,arichmondfwc,10
tt0054215,littlemartinarocena,10
tt0054215,TheLittleSongbird,10
tt0054215,Smells_Like_Cheese,10
tt0054215,ma-cortes,8
tt0054215,Hitchcoc,10
tt0054215,llihilloh,10
tt0054215,darkjosh,9
tt0054215,Chris-332,10
tt0054215,Whizzer-2,10
tt0054215,jotix100,10
tt0054215,majikstl,10
tt0054215,Leofwine_draca,10
tt0054215,revival05,10
tt0054215,mardalsfossen01,9
tt0054215,mark-lovellsamuels,10
tt0054215,LoveCoates,10
tt0054215,Brian-272,9
tt0054215,dougdoepke,
tt0054215,classicsoncall,9
tt0054215,bkoganbing,9
tt1675434,OttoVonB,10
tt1675434,ElMaruecan82,10
tt1675434,jvdesuit1,10
tt1675434,n-buenning,10
tt1675434,bakor24-1,9
tt1675434,jessie-39,10
tt1675434,claudio_carvalho,9
tt1675434,rightwingisevil,
tt1675434,jo_steins,10
tt1675434,kosmasp,9
tt1675434,fionadliliane-cross,
tt1675434,vincent_spano,8
tt1675434,planktonrules,8
tt1675434,RoshanJG,10
tt1675434,Boba_Fett1138,9
tt1675434,yris2002,8
tt1675434,bipbip2222,9
tt1675434,temudjin82,10
tt1675434,estebangonzalez10,9
tt1675434,askeland89,10
tt1675434,Michael_Elliott,
tt1675434,rangdetumpy,
tt1675434,schwoni,10
tt1675434,mau-zi,9
tt1675434,criirsara2000,10
tt0064116,TheDragonTrader,10
tt0064116,gogoschka-1,10
tt0064116,myriamlenys,9
tt0064116,Jeremy_Urquhart,10
tt0064116,thinker1691,9
tt0064116,alansabljakovic-39044,9
tt0064116,secondtake,8
tt0064116,mattywoh,9
tt0064116,stryker-5,
tt0064116,daxsir,10
tt0064116,bobsgrock,9
tt0064116,Scott-8,
tt0064116,framptonhollis,8
tt0064116,Fella_shibby,9
tt0064116,raphaklopper,10
tt0064116,bgkerfant-09664,10
tt0064116,TheLittleSongbird,10
tt0064116,daniken,10
tt0064116,ptsj-music,10
tt0064116,RatedVforVinny,9
tt0064116,mrmystery99,9
tt0064116,chuck-hickl,9
tt0064116,anaconda-40658,10
tt0064116,Sadako-Toyboy,
tt0064116,planktonrules,8
tt0095327,dee.reid,10
tt0095327,Lupercali,10
tt0095327,howard.schumann,
tt0095327,The_Fifth_Echo,10
tt0095327,TheLittleSongbird,10
tt0095327,Theoron,
tt0095327,Teebs2,10
tt0095327,gavin6942,8
tt0095327,Leofwine_draca,10
tt0095327,dbborroughs,9
tt0095327,The_Void,8
tt0095327,Nogami,10
tt0095327,Nephilim-6,10
tt0095327,Hitchcoc,10
tt0095327,SnoopyStyle,8
tt0095327,Dark0,10
tt0095327,JTurner82,10
tt0095327,lost-in-limbo,10
tt0095327,siderite,9
tt0095327,Black Rainbow,10
tt0095327,bdod5489,10
tt0095327,lee_eisenberg,10
tt0095327,mahlersoboes,10
tt0095327,Tweekums,10
tt0095327,matthewssilverhammer,10
tt0047396,Snow Leopard,
tt0047396,Smells_Like_Cheese,10
tt0047396,FlickJunkie-2,10
tt0047396,TheLittleSongbird,10
tt0047396,Quinoa1984,10
tt0047396,dxia,10
tt0047396,michaelRokeefe,9
tt0047396,yocarlosvarelapr,10
tt0047396,DennisLittrell,8
tt0047396,dtb,10
tt0047396,telegonus,9
tt0047396,Aidan McGuinness,
tt0047396,tedg,
tt0047396,bkoganbing,9
tt0047396,bLuR-7,9
tt0047396,EUyeshima,10
tt0047396,moonspinner55,8
tt0047396,Nazi_Fighter_David,10
tt0047396,ma-cortes,8
tt0047396,mickman91-1,10
tt0047396,Pjtaylor-96-138044,10
tt0047396,PCC0921,10
tt0047396,FilmOtaku,8
tt0047396,Coventry,4
tt0047396,MovieAddict2016,10
tt0095765,DrLenera,
tt0095765,ccthemovieman-1,8
tt0095765,preppy-3,10
tt0095765,caspian1978,10
tt0095765,boblipton,10
tt0095765,doeadear,9
tt0095765,TheLittleSongbird,10
tt0095765,Boyo-2,
tt0095765,darkside2003,10
tt0095765,michaelsjmurphy,10
tt0095765,*DATo*,10
tt0095765,Hitchcoc,10
tt0095765,krational66,9
tt0095765,phaneendrakumar,10
tt0095765,rdmcflyers-95247,10
tt0095765,ma-cortes,7
tt0095765,ali-38,
tt0095765,planktonrules,10
tt0095765,stevelivesey67,10
tt0095765,lee_eisenberg,10
tt0095765,paul2001sw-1,7
tt0095765,Doriano,10
tt0095765,Alcaminhante,10
tt0095765,Atreyu_II,7
tt0095765,davspin,10
tt0027977,gogoschka-1,9
tt0027977,evanston_dad,7
tt0027977,Xstal,8
tt0027977,851222,9
tt0027977,Horror-yo,8
tt0027977,Teyss,10
tt0027977,ma-cortes,8
tt0027977,Anonymous_Maxine,10
tt0027977,bkrauser-81-311064,10
tt0027977,razwee,10
tt0027977,lampic,10
tt0027977,tfrizzell,
tt0027977,Chris-268,10
tt0027977,ackstasis,9
tt0027977,Steffi_P,9
tt0027977,llltdesq,10
tt0027977,SnoopyStyle,9
tt0027977,Geofbob,
tt0027977,The-Sarkologist,9
tt0027977,Angeneer,9
tt0027977,Bill-308,
tt0027977,rmax304823,
tt0027977,Nazi_Fighter_David,8
tt0027977,quinimdb,8
tt0027977,dr_clarke_2,10
tt0021749,Quinoa1984,10
tt0021749,EUyeshima,10
tt0021749,Snow Leopard,
tt0021749,Anonymous_Maxine,10
tt0021749,ccthemovieman-1,9
tt0021749,Michael_Elliott,
tt0021749,Nazi_Fighter_David,9
tt0021749,bob the moo,
tt0021749,Xstal,8
tt0021749,Thunderbuck,
tt0021749,lugonian,10
tt0021749,tedg,
tt0021749,TheLittleSongbird,10
tt0021749,ElMaruecan82,10
tt0021749,Lechuguilla,10
tt0021749,Steffi_P,10
tt0021749,rmax304823,8
tt0021749,minister_of_silly_walks,10
tt0021749,Rokol,9
tt0021749,Petey-10,10
tt0021749,BYUmogul,
tt0021749,harry-76,10
tt0021749,the-fearless-america,10
tt0021749,Captain_Couth,10
tt0021749,SnoopyStyle,9
tt4633694,planktonrules,10
tt4633694,Hitchcoc,10
tt4633694,matthewssilverhammer,8
tt4633694,eaglescout910,10
tt4633694,BandSAboutMovies,10
tt4633694,cafesmitty,10
tt4633694,soulsplosion,10
tt4633694,Cizzurp215,10
tt4633694,thinslicing,10
tt4633694,rannynm,10
tt4633694,bob the moo,
tt4633694,vancewinstead,10
tt4633694,FairlyAnonymous,7
tt4633694,mahmus,10
tt4633694,Anurag-Shetty,10
tt4633694,benribble,10
tt4633694,Top_Dawg_Critic,7
tt4633694,chriscarlisle25,10
tt4633694,vincenttciccarello,9
tt4633694,zorba-36271,10
tt4633694,OnjiMooteDaMarle,6
tt4633694,grabeeleverett,10
tt4633694,classicsoncall,7
tt4633694,hjemmefra,10
tt4633694,jackgdemoss,9
tt4154796,MoistMovies,7
tt4154796,dschlatter,7
tt4154796,ACollegeStudent,8
tt4154796,davyjones-636363,10
tt4154796,dhiraj-yahoo,10
tt4154796,ahmetkozan,10
tt4154796,salirocket,
tt4154796,larshoeijmans,10
tt4154796,ymyuseda,10
tt4154796,patrickpink2013,8
tt4154796,randomStuff101,6
tt4154796,Mardolin,8
tt4154796,nickgray-12862,7
tt4154796,jtindahouse,4
tt4154796,diogomanuelsabino,
tt4154796,ravi2445,9
tt4154796,ferdmalenfant,10
tt4154796,vert2712,9
tt4154796,Leofwine_draca,9
tt4154796,sophiakjaer,10
tt4154796,jamiepick-16042,10
tt4154796,sajakram,7
tt4154796,rjcattermole,10
tt4154796,dan-2199,7
tt4154796,Paynebyname,4
tt0082971,snoozejonc,10
tt0082971,Xstal,9
tt0082971,acedj,9
tt0082971,baumer,10
tt0082971,PyrolyticCarbon,10
tt0082971,CuriosityKilledShawn,9
tt0082971,Nazi_Fighter_David,9
tt0082971,MrHeraclius,
tt0082971,Aaron1375,10
tt0082971,belzebuebchen,10
tt0082971,cricketbat,10
tt0082971,TheLittleSongbird,10
tt0082971,ma-cortes,8
tt0082971,jandrfilms,10
tt0082971,ToldYaSo,10
tt0082971,donaldsonramsay,10
tt0082971,r96sk,7
tt0082971,mthompson1450,10
tt0082971,bob the moo,
tt0082971,shanrock-33046,10
tt0082971,rmax304823,7
tt0082971,h-28658,8
tt0082971,Li-1,
tt0082971,fernandoschiavi,8
tt0082971,RonellSowes,8
tt4154756,RJBrez,10
tt4154756,MrHeraclius,
tt4154756,Alex_Lo,10
tt4154756,grztxks,10
tt4154756,andreascaloni,9
tt4154756,uzair-36867,10
tt4154756,lalit28595,10
tt4154756,Abdulxoxo,8
tt4154756,Puroo,10
tt4154756,muhammad-66903,10
tt4154756,michaelhowell12,10
tt4154756,auuwws,10
tt4154756,Filmdokter,8
tt4154756,shawneofthedead,10
tt4154756,Jesper2801,10
tt4154756,cartermain,10
tt4154756,TheLittleSongbird,9
tt4154756,Platypuschow,9
tt4154756,eva3si0n,8
tt4154756,garethvk,10
tt4154756,jordanthomas_2009-346-914758,8
tt4154756,miacoop,10
tt4154756,ACollegeStudent,9
tt4154756,Horst_In_Translation,8
tt4154756,Dello_,10
tt0081505,Sleepin_Dragon,10
tt0081505,Smells_Like_Cheese,10
tt0081505,b_kite,10
tt0081505,bob the moo,
tt0081505,chaos-rampant,
tt0081505,neil-476,5
tt0081505,Anonymous_Maxine,10
tt0081505,Fella_shibby,9
tt0081505,hanniballe11752,
tt0081505,elliotjeory,6
tt0081505,portraitofaladyonfire,6
tt0081505,Ricky_Roma__,
tt0081505,Chiller7,5
tt0081505,us012862,
tt0081505,Sfpsycho415,8
tt0081505,Chromium_5,6
tt0081505,unbreakablepabs,
tt0081505,akdjreview,9
tt0081505,matthewssilverhammer,10
tt0081505,yancyscott1,9
tt0081505,FlickJunkie,9
tt0081505,charbelelaro,10
tt0081505,kevin_robbins,10
tt0081505,FiendishDramaturgy,10
tt0081505,ScottAmundsen,1
tt7286456,Xstal,9
tt7286456,TVpotatoCat,7
tt7286456,brianmlucas,9
tt7286456,Aman_Goyal,10
tt7286456,Come-and-Review,10
tt7286456,mariamelkott,10
tt7286456,VallejoDiego,10
tt7286456,MihaVrhunc,10
tt7286456,lesterarnoldpinto,10
tt7286456,ernestoherreraf,7
tt7286456,johnnash-18420,10
tt7286456,RayCharles81,6
tt7286456,horrorgasm,
tt7286456,postofficecb,5
tt7286456,logical_guy,10
tt7286456,burkholdermicah,10
tt7286456,Hitchcoc,10
tt7286456,kdagoulis26,10
tt7286456,pejv22,10
tt7286456,Nhirscher,8
tt7286456,HakuMashentay,7
tt7286456,link9933,10
tt7286456,Red_Identity,
tt7286456,romanwatson,7
tt7286456,piecookie,5
tt1853728,Sleepin_Dragon,10
tt1853728,shawnmikedryer,10
tt1853728,filipemanuelneto,8
tt1853728,postolachivalentin,10
tt1853728,Xstal,8
tt1853728,alexcole10,10
tt1853728,SnoopyStyle,9
tt1853728,pedroborges-90881,8
tt1853728,DonFishies,8
tt1853728,nadavsaar,10
tt1853728,classicsoncall,9
tt1853728,CalRhys,
tt1853728,manseetswaroop,9
tt1853728,nogodnomasters,10
tt1853728,arnieiam,10
tt1853728,Morejambo54,9
tt1853728,planktonrules,8
tt1853728,terrellrobinson71,10
tt1853728,BandSAboutMovies,10
tt1853728,aharmas,6
tt1853728,theoledoux,10
tt1853728,kosmasp,9
tt1853728,cultfilmfreaksdotcom,6
tt1853728,claudio_carvalho,8
tt1853728,mistarkus,9
tt0364569,Leofwine_draca,10
tt0364569,Xstal,10
tt0364569,johnny-08,10
tt0364569,bur_007,10
tt0364569,Genevieve_X,9
tt0364569,LeroyBrown-2,8
tt0364569,paulclaassen,5
tt0364569,lucas739,9
tt0364569,kywoo7,9
tt0364569,dj_bassett,
tt0364569,LoneWolfAndCub,10
tt0364569,KineticSeoul,9
tt0364569,MrVibrating,10
tt0364569,Chris Knipp,7
tt0364569,coldwaterpdh,10
tt0364569,poolandrews,3
tt0364569,ryuakamrvengeance,9
tt0364569,max8791,9
tt0364569,thomas196x2000,3
tt0364569,imdb-19548,10
tt0364569,hakapes,4
tt0364569,sqreader,9
tt0364569,baunacholi-86159,1
tt0364569,chris-2512,6
tt0364569,TedStixonAKAMaximumMadness,10
tt0078788,bob the moo,
tt0078788,notoriousCASK,10
tt0078788,Theo Robertson,10
tt0078788,mark.waltz,10
tt0078788,Hitchcoc,9
tt0078788,Nazi_Fighter_David,9
tt0078788,surfisfun,10
tt0078788,jokeco68,10
tt0078788,Quinoa1984,10
tt0078788,Vartiainen,7
tt0078788,FilmOtaku,8
tt0078788,Xstal,9
tt0078788,dk777,10
tt0078788,MovieAddict2016,10
tt0078788,ramstar22,10
tt0078788,Wuchakk,10
tt0078788,planktonrules,9
tt0078788,damianphelps,9
tt0078788,BA_Harrison,5
tt0078788,SnoopyStyle,10
tt0078788,Prismark10,10
tt0078788,alexkolokotronis,10
tt0078788,classicalsteve,10
tt0078788,ccthemovieman-1,9
tt0209144,Leofwine_draca,9
tt0209144,Hitchcoc,9
tt0209144,nateahoey,10
tt0209144,Old Joe,10
tt0209144,quixoboy,
tt0209144,ruffinelli_ro,9
tt0209144,wkbeason,10
tt0209144,ltlrags,10
tt0209144,dunmore_ego,
tt0209144,adamp-6,10
tt0209144,TheLittleSongbird,10
tt0209144,ZuhayrRoha,10
tt0209144,kosmasp,10
tt0209144,Movie-12,8
tt0209144,soloyoda,
tt0209144,EThompsonUMD,9
tt0209144,lee_eisenberg,10
tt0209144,Ch4ndler_B1ng,10
tt0209144,Pseudo-geordie boy,
tt0209144,lasher42,10
tt0209144,inkblot11,10
tt0209144,Boba_Fett1138,10
tt0209144,Heretic Monkey,
tt0209144,jbparker,9
tt0209144,SnoopyStyle,10
tt1345836,Geeky Randy,9
tt1345836,MrHeraclius,
tt1345836,Maniac-9,10
tt1345836,Morejambo54,10
tt1345836,CaptKeshav,9
tt1345836,darkslash7,10
tt1345836,TheLittleSongbird,9
tt1345836,Christopher_Reid,10
tt1345836,Loving_Silence,10
tt1345836,DICK STEEL,10
tt1345836,zardoz-13,10
tt1345836,Joaquin_Collete,10
tt1345836,jeevan_97,10
tt1345836,bowwowwowyippy,9
tt1345836,the-saboteur-200-676519,10
tt1345836,billygoat1071,10
tt1345836,notafanof,5
tt1345836,Leofwine_draca,9
tt1345836,LeonLouisRicci,5
tt1345836,edwagreen,3
tt1345836,seniorlimpio,1
tt1345836,Dan1863Sickles,3
tt1345836,poe426,1
tt1345836,Rollum,1
tt1345836,JoshuaDysart,1
tt0091251,FilmFlaneur,10
tt0091251,Asa_Nisi_Masa2,10
tt0091251,HumanoidOfFlesh,10
tt0091251,clanciai,10
tt0091251,lee_eisenberg,10
tt0091251,bnm81510,9
tt0091251,JAM-31,
tt0091251,paulmartin177,10
tt0091251,MacAindrais,10
tt0091251,Galina_movie_fan,10
tt0091251,robred69,
tt0091251,gavin6942,8
tt0091251,rogierr,
tt0091251,sellery,10
tt0091251,swillsqueal,
tt0091251,Theo Robertson,9
tt0091251,tieman64,
tt0091251,planktonrules,8
tt0091251,notoriousCASK,10
tt0091251,AndreiPavlov,10
tt0091251,classicsoncall,10
tt0091251,FlashCallahan,9
tt0091251,vlad_reven,10
tt0091251,dbborroughs,9
tt0091251,LSigno,10
tt0090605,Sleepin_Dragon,10
tt0090605,ivo-cobra8,10
tt0090605,BrandtSponseller,10
tt0090605,Fella_shibby,8
tt0090605,baumer,10
tt0090605,Derek237,10
tt0090605,IMDbKeepsDeletingMyReviews,9
tt0090605,mark.waltz,10
tt0090605,carflo,10
tt0090605,Leofwine_draca,10
tt0090605,SnoopyStyle,9
tt0090605,one9eighty,10
tt0090605,MaxBorg89,10
tt0090605,Pluto-3,10
tt0090605,Xstal,9
tt0090605,Collins,9
tt0090605,FlashCallahan,8
tt0090605,screenman,9
tt0090605,Hitchcoc,10
tt0090605,ruth.boaz,
tt0090605,sqeaston9,10
tt0090605,TheLittleSongbird,10
tt0090605,subarctic,10
tt0090605,WoBiE1,10
tt0090605,dorotka24,10
tt5311514,A_Different_Drummer,10
tt5311514,TheLittleSongbird,10
tt5311514,johnnybianchino,10
tt5311514,SpoilerAlertReviews,10
tt5311514,Xstal,8
tt5311514,planktonrules,9
tt5311514,malcydon,10
tt5311514,Tweekums,10
tt5311514,itsnemra,10
tt5311514,yuschaa,9
tt5311514,muknenesti,9
tt5311514,twf-37243,
tt5311514,kevinxip,10
tt5311514,DoubleCshinobi,10
tt5311514,boclani,10
tt5311514,pyrocitor,9
tt5311514,pere-25366,10
tt5311514,bup-53144,9
tt5311514,matthewssilverhammer,9
tt5311514,wgk-07214,
tt5311514,JanePhilpot,
tt5311514,pekiworgen,10
tt5311514,yannickd,10
tt5311514,bob the moo,
tt5311514,Pjtaylor-96-138044,8
tt2380307,neil-476,10
tt2380307,planktonrules,10
tt2380307,jon-stokes21-539-17875,10
tt2380307,h-42927-48851,10
tt2380307,pramsalim,10
tt2380307,fjhuerta-2,10
tt2380307,Jared_Andrews,8
tt2380307,Vuraxis,9
tt2380307,namashi_1,9
tt2380307,Charliedog2015,10
tt2380307,Tweekums,10
tt2380307,classicsoncall,10
tt2380307,p-35646,10
tt2380307,mryohual,10
tt2380307,TheLittleSongbird,10
tt2380307,jp_91,10
tt2380307,bradinhanson,9
tt2380307,morrison-dylan-fan,10
tt2380307,Xstal,9
tt2380307,andreachaparra,10
tt2380307,inxsfett,9
tt2380307,mjp0117-26-143834,10
tt2380307,Calicodreamin,10
tt2380307,ilias-zournatzis,10
tt2380307,brotheryour,10
tt0910970,ametaphysicalshark,
tt0910970,Smells_Like_Cheese,10
tt0910970,MrHeraclius,
tt0910970,Chrysanthepop,
tt0910970,TheLittleSongbird,9
tt0910970,seaview1,9
tt0910970,buiredintime,10
tt0910970,claudio_carvalho,10
tt0910970,DrWetter,10
tt0910970,Sethtro,10
tt0910970,jedi-jones,10
tt0910970,jaredmobarak,8
tt0910970,CA_movie_fan,10
tt0910970,Valeen_the_II,10
tt0910970,michael11391,10
tt0910970,Rectangular_businessman,10
tt0910970,likeminded,8
tt0910970,DICK STEEL,10
tt0910970,Hitchcoc,9
tt0910970,isabelle1955,
tt0910970,fernandoschiavi,8
tt0910970,kosmasp,10
tt0910970,Chiyonosake23,10
tt0910970,MihaiSorinToma,10
tt0910970,mycannonball,10
tt0086879,Smells_Like_Cheese,10
tt0086879,possumopossum,9
tt0086879,miknnik,10
tt0086879,TheLittleSongbird,10
tt0086879,AlsExGal,9
tt0086879,tfrizzell,
tt0086879,JamesHitchcock,10
tt0086879,OriginalMovieBuff21,10
tt0086879,ironhorse_iv,9
tt0086879,dr_foreman,10
tt0086879,SnoopyStyle,9
tt0086879,sol-,10
tt0086879,Kirpianuscus,
tt0086879,Alec-11,
tt0086879,Nazi_Fighter_David,9
tt0086879,mstomaso,9
tt0086879,Quinoa1984,9
tt0086879,johndoherty,10
tt0086879,bkoganbing,9
tt0086879,SevenOfNine63,10
tt0086879,mario_filipe,10
tt0086879,happipuppi13,10
tt0086879,XenoCorpse,
tt0086879,DRIAINCLARK,
tt0086879,doomedmac,7
tt0405094,wisewebwoman,10
tt0405094,Horst_In_Translation,10
tt0405094,JohnDeSando,
tt0405094,Red-125,10
tt0405094,Hprog,10
tt0405094,hareck,10
tt0405094,blanche-2,10
tt0405094,grantss,10
tt0405094,johno-21,10
tt0405094,bkrauser-81-311064,10
tt0405094,Hitchcoc,10
tt0405094,ahammel-1,10
tt0405094,jesse3,10
tt0405094,sissoed,9
tt0405094,perica-43151,10
tt0405094,claudio_carvalho,9
tt0405094,THE-BEACON-OF-MOVIES-RAFA,10
tt0405094,Cloudmeister,9
tt0405094,nick-6,10
tt0405094,rkj-3,10
tt0405094,Galina_movie_fan,10
tt0405094,LunarPoise,10
tt0405094,SnoopyStyle,8
tt0405094,drgyn2000,10
tt0405094,filmbuff1974,10
tt8267604,MrHeraclius,
tt8267604,planktonrules,8
tt8267604,thesar-2,9
tt8267604,Zi_Reviews_Movies,10
tt8267604,kosmasp,8
tt8267604,andrewestrella,
tt8267604,bugsmoran29,10
tt8267604,lee_eisenberg,10
tt8267604,classicsoncall,8
tt8267604,HadeelKouta,10
tt8267604,tedicaprio,8
tt8267604,Pjtaylor-96-138044,8
tt8267604,evanston_dad,10
tt8267604,wisDOM87,9
tt8267604,ibrahim-elzein-20189,10
tt8267604,karamcaline,9
tt8267604,SnoopyStyle,8
tt8267604,georges-nahas,9
tt8267604,JohnDeSando,
tt8267604,CinemaClown,
tt8267604,jackjackjackjack-69282,10
tt8267604,salahdeanmoussalli,10
tt8267604,jmholmes-73727,10
tt8267604,lea-bou7,10
tt8267604,atractiveeyes,10
tt0057012,elvircorhodzic,10
tt0057012,gogoschka-1,10
tt0057012,Boba_Fett1138,10
tt0057012,TBJCSKCNRRQTreviews,10
tt0057012,Sickfrog,10
tt0057012,bob the moo,
